"Orders_Unique","Returns_Unique","Frequency","Total_Items_Purchased","Quantity_Basket","Total_Items_Returned","Types_Items_Purchased","Unique_Item_Per_Basket","Types_Items_Returned","Unique_Item_Per_Return","Sales_Revenue","Return_Refund","Monetory_Value","Average_Unit_Price_Purchase","Average_Unit_Refund_Return","Country","Is_Buying_Most_Popular","Recency","Recency_Quantile","Frequency_Quantile","Monetory_Value_Quantile","Y_Income"
1,0,1,66,66,0,8,8,0,0,187.5,0,0,2.84090909090909,0,"United Kingdom","0",106,0.78,0.16,0.35,592.96
2,0,2,92,46,0,12,6,0,0,175.3,0,0,1.9054347826087,0,"United Kingdom","0",15,0.23,0.53,0.35,239.46
2,0,2,249,124.5,0,44,22.5,0,0,358.3,0,0,1.43895582329317,0,"United Kingdom","0",85,0.7,0.53,0.35,1067.37
1,1,2,93,93,-1,11,11,1,1,347.15,-9.95,337.2,3.73279569892473,9.95,"United Kingdom","1",102,0.77,0.53,0.76,1471.85
2,2,4,497,248.5,-11,39,23,2,2,930.61,-19.55,911.06,1.87245472837022,1.77727272727273,"United Kingdom","0",4,0.04,0.8,0.85,701.07
2,2,4,487,243.5,-15,47,23.5,4,2,665.75,-33.13,632.62,1.3670431211499,2.20866666666667,"United Kingdom","0",14,0.22,0.8,0.81,1360.14
1,0,1,199,199,0,36,36,0,0,160.15,0,0,0.804773869346734,0,"United Kingdom","0",105,0.78,0.16,0.35,996.45
2,0,2,374,187,0,16,11.5,0,0,700.58,0,0,1.87320855614973,0,"United Kingdom","1",75,0.65,0.53,0.35,727.44
4,1,5,149,37.25,-2,61,15.75,2,2,539.17,-19.9,519.27,3.61859060402685,9.95,"United Kingdom","1",18,0.25,0.86,0.79,133.13
1,0,1,104,104,0,17,17,0,0,262.44,0,0,2.52346153846154,0,"United Kingdom","0",105,0.78,0.16,0.35,759.14
1,2,3,98,98,-8,11,11,3,1.5,255.6,-26.2,229.4,2.60816326530612,3.275,"France","0",60,0.56,0.7,0.72,427.85
1,0,1,382,382,0,30,30,0,0,570.76,0,0,1.49413612565445,0,"United Kingdom","1",105,0.78,0.16,0.35,770.89
1,0,1,100,100,0,1,1,0,0,165,0,0,1.65,0,"United Kingdom","0",105,0.78,0.16,0.35,1142.81
1,0,1,122,122,0,10,10,0,0,175.5,0,0,1.43852459016393,0,"United Kingdom","0",104,0.77,0.16,0.35,1190.88
2,0,2,530,265,0,52,29,0,0,854.12,0,0,1.61154716981132,0,"United Kingdom","0",40,0.43,0.53,0.35,291.31
2,0,2,1523,761.5,0,42,21,0,0,1698.9,0,0,1.11549573210768,0,"Cyprus","1",103,0.77,0.53,0.36,767.96
2,0,2,504,252,0,62,36,0,0,1083.11,0,0,2.14902777777778,0,"United Kingdom","1",70,0.63,0.53,0.36,1779
1,0,1,286,286,0,16,16,0,0,779.1,0,0,2.72412587412587,0,"Israel","1",104,0.77,0.17,0.36,1430.75
1,0,1,275,275,0,22,22,0,0,891.35,0,0,3.24127272727273,0,"United Kingdom","0",104,0.77,0.17,0.36,5396.42
1,0,1,2400,2400,0,1,1,0,0,144,0,0,0.06,0,"United Kingdom","0",104,0.77,0.17,0.36,457.56
1,0,1,600,600,0,1,1,0,0,390,0,0,0.65,0,"United Kingdom","0",104,0.77,0.17,0.36,1000.5
3,0,3,130,43.3333333333333,0,1,1,0,0,994.5,0,0,7.65,0,"United Kingdom","0",62,0.58,0.7,0.36,765
5,3,8,254,50.8,-66,26,7.6,8,3.33333333333333,1561.81,-960.63,601.18,6.14885826771653,14.555,"Norway","1",70,0.63,0.94,0.8,944.23
2,0,2,592,296,0,32,19.5,0,0,914.92,0,0,1.54547297297297,0,"Denmark","0",20,0.28,0.53,0.36,383.12
2,0,2,342,171,0,31,22.5,0,0,422.38,0,0,1.23502923976608,0,"United Kingdom","0",23,0.32,0.53,0.36,262.59
2,2,4,347,173.5,-19,33,17,7,3.5,628.07,-75.15,552.92,1.81,3.95526315789474,"United Kingdom","0",25,0.34,0.8,0.8,1300.21
1,0,1,332,332,0,27,27,0,0,519.08,0,0,1.56349397590361,0,"United Kingdom","0",104,0.78,0.17,0.36,911.86
3,3,6,316,105.333333333333,-25,32,11,3,1,721.2,-59.05,662.15,2.28227848101266,2.362,"United Kingdom","0",8,0.13,0.89,0.81,1603.23
2,1,3,504,252,-2,52,28,2,2,974.34,-4.9,969.44,1.93321428571429,2.45,"Belgium","0",33,0.39,0.7,0.86,4185.14
11,1,12,2662,242,-1,192,21.3636363636364,1,1,3673.96,-4.95,3669.01,1.38015026296018,4.95,"United Kingdom","1",4,0.03,0.97,0.97,3603.74
2,1,3,1174,587,-1,95,49.5,1,1,1588.02,-12.75,1575.27,1.35265758091993,12.75,"United Kingdom","0",18,0.25,0.7,0.91,4352.59
1,0,1,173,173,0,15,15,0,0,228.27,0,0,1.31947976878613,0,"United Kingdom","0",103,0.77,0.17,0.36,409.78
3,0,3,151,50.3333333333333,0,19,7.33333333333333,0,0,337.75,0,0,2.23675496688742,0,"Germany","0",5,0.05,0.7,0.36,264.23
1,1,2,172,172,-108,13,13,7,7,278.1,-143.7,134.4,1.61686046511628,1.33055555555556,"United Kingdom","0",33,0.39,0.53,0.71,137.98
2,1,3,676,338,-1,19,13,1,1,641.64,-0.42,641.22,0.949171597633136,0.42,"United Kingdom","0",35,0.41,0.7,0.81,4485.12
2,1,3,754,377,-1,39,22.5,1,1,1330.4,-10.95,1319.45,1.76445623342175,10.95,"United Kingdom","1",5,0.06,0.7,0.89,984.3
1,0,1,128,128,0,17,17,0,0,110.98,0,0,0.86703125,0,"United Kingdom","1",103,0.77,0.17,0.36,237.12
5,3,8,497,99.4,-9,44,9.6,5,1.66666666666667,909.89,-29.05,880.84,1.83076458752515,3.22777777777778,"United Kingdom","1",15,0.23,0.94,0.84,1327.46
1,0,1,282,282,0,27,27,0,0,401.57,0,0,1.42400709219858,0,"United Kingdom","1",102,0.76,0.17,0.36,1222.64
1,0,1,751,751,0,32,32,0,0,904.85,0,0,1.20486018641811,0,"United Kingdom","1",102,0.77,0.17,0.36,2472.11
3,1,4,313,104.333333333333,-1,34,11.6666666666667,1,1,707.39,-5.1,702.29,2.26003194888179,5.1,"United Kingdom","0",20,0.28,0.8,0.82,594.33
2,0,2,1500,750,0,8,5,0,0,2517,0,0,1.678,0,"United Kingdom","0",11,0.16,0.53,0.36,4100.65
2,0,2,352,176,0,6,3.5,0,0,235.68,0,0,0.669545454545455,0,"United Kingdom","0",97,0.75,0.53,0.36,213.84
2,0,2,1232,616,0,96,49,0,0,1761.92,0,0,1.43012987012987,0,"France","1",14,0.21,0.53,0.36,2946.94
1,0,1,223,223,0,17,17,0,0,201.12,0,0,0.901883408071749,0,"United Kingdom","0",102,0.76,0.17,0.36,131.52
2,0,2,355,177.5,0,37,18.5,0,0,620.73,0,0,1.74853521126761,0,"United Kingdom","0",43,0.46,0.53,0.36,1698.15
1,0,1,186,186,0,16,16,0,0,341.7,0,0,1.83709677419355,0,"United Kingdom","0",102,0.76,0.17,0.37,347.16
2,0,2,315,157.5,0,32,16,0,0,516.05,0,0,1.63825396825397,0,"United Kingdom","1",44,0.46,0.53,0.37,158.4
7,1,8,1412,201.714285714286,-6,70,13.2857142857143,3,3,3720.16,-11.25,3708.91,2.63467422096317,1.875,"United Kingdom","1",19,0.27,0.94,0.97,3781.26
2,0,2,128,64,0,6,3,0,0,280.12,0,0,2.1884375,0,"United Kingdom","0",0,0.02,0.54,0.37,333.89
2,0,2,700,350,0,2,1,0,0,246,0,0,0.351428571428571,0,"United Kingdom","0",28,0.38,0.54,0.37,85
2,0,2,164,82,0,29,17.5,0,0,321.52,0,0,1.96048780487805,0,"United Kingdom","1",16,0.24,0.54,0.37,1274.44
3,0,3,316,105.333333333333,0,83,32,0,0,506.3,0,0,1.60221518987342,0,"United Kingdom","0",20,0.28,0.7,0.37,1154.58
1,0,1,110,110,0,13,13,0,0,177.68,0,0,1.61527272727273,0,"United Kingdom","0",100,0.76,0.17,0.37,111.68
2,0,2,189,94.5,0,40,20.5,0,0,327.77,0,0,1.7342328042328,0,"United Kingdom","0",30,0.39,0.54,0.37,290.32
2,0,2,264,132,0,15,9.5,0,0,730.79,0,0,2.76814393939394,0,"United Kingdom","1",83,0.69,0.54,0.37,114.76
1,0,1,899,899,0,44,44,0,0,817.32,0,0,0.909143492769744,0,"United Kingdom","0",100,0.76,0.17,0.37,263.2
2,1,3,246,123,-2,63,34,2,2,291.07,-5.05,286.02,1.18321138211382,2.525,"United Kingdom","0",23,0.33,0.7,0.74,608.42
3,0,3,1904,634.666666666667,0,26,12.6666666666667,0,0,1777.2,0,0,0.933403361344538,0,"United Kingdom","0",26,0.37,0.71,0.37,1240.1
4,0,4,859,214.75,0,32,10,0,0,1120.38,0,0,1.30428405122235,0,"United Kingdom","0",18,0.25,0.8,0.37,2327.02
1,0,1,12,12,0,1,1,0,0,45,0,0,3.75,0,"United Kingdom","0",99,0.76,0.17,0.37,443.2
1,0,1,91,91,0,8,8,0,0,113.93,0,0,1.25197802197802,0,"United Kingdom","0",99,0.76,0.17,0.37,233.89
1,0,1,545,545,0,38,38,0,0,1159.47,0,0,2.12746788990826,0,"United Kingdom","0",99,0.76,0.17,0.37,1504.01
2,2,4,267,133.5,-3,25,13.5,2,1,516.03,-13.05,502.98,1.93269662921348,4.35,"United Kingdom","1",19,0.26,0.8,0.79,938.55
2,2,4,721,360.5,-28,71,36,3,1.5,1406.4,-22.15,1384.25,1.95062413314841,0.791071428571429,"United Kingdom","1",35,0.41,0.8,0.89,1751.73
1,1,2,914,914,-14,63,63,4,4,834.22,-13.5,820.72,0.912713347921225,0.964285714285714,"United Kingdom","0",96,0.74,0.54,0.84,492.94
2,1,3,228,114,-3,10,6.5,1,1,404.64,-5.85,398.79,1.77473684210526,1.95,"United Kingdom","0",71,0.63,0.71,0.77,590.12
1,0,1,110,110,0,12,13,0,0,211,0,0,1.91818181818182,0,"United Kingdom","0",99,0.76,0.17,0.37,170.2
1,0,1,102,102,0,58,58,0,0,253.63,0,0,2.48656862745098,0,"United Kingdom","1",99,0.76,0.17,0.37,383.95
1,0,1,100,100,0,1,1,0,0,165,0,0,1.65,0,"United Kingdom","0",98,0.75,0.17,0.37,105.6
2,1,3,200,100,-4,44,23,2,2,327.2,-23.8,303.4,1.636,5.95,"United Kingdom","0",81,0.68,0.71,0.75,322.69
1,0,1,186,186,0,15,15,0,0,395.1,0,0,2.1241935483871,0,"United Kingdom","0",98,0.75,0.18,0.37,513.36
2,0,2,422,211,0,24,15,0,0,993.52,0,0,2.35431279620853,0,"United Kingdom","0",23,0.33,0.54,0.37,494.26
1,0,1,112,112,0,10,11,0,0,324.05,0,0,2.89330357142857,0,"United Kingdom","0",98,0.75,0.18,0.37,1845.81
1,0,1,164,164,0,16,16,0,0,426.6,0,0,2.60121951219512,0,"United Kingdom","0",98,0.76,0.18,0.38,1571.89
2,0,2,545,272.5,0,53,27,0,0,861.25,0,0,1.5802752293578,0,"United Kingdom","1",53,0.53,0.54,0.38,479.45
1,1,2,111,111,-5,16,16,3,3,292.63,-10.25,282.38,2.63630630630631,2.05,"United Kingdom","1",90,0.72,0.54,0.74,366.03
1,1,2,495,495,-1,64,64,1,1,825.04,-2.1,822.94,1.66674747474747,2.1,"United Kingdom","0",98,0.75,0.54,0.84,1008.67
1,0,1,241,241,0,78,78,0,0,450.78,0,0,1.87045643153527,0,"United Kingdom","1",98,0.76,0.18,0.38,235.85
2,0,2,914,457,0,82,41,0,0,1173.27,0,0,1.28366520787746,0,"United Kingdom","1",34,0.4,0.54,0.38,1535.85
4,1,5,763,190.75,-6,60,18.25,1,1,746.31,-22.5,723.81,0.978125819134993,3.75,"United Kingdom","0",35,0.41,0.86,0.83,892.64
1,0,1,111,111,0,17,17,0,0,312.55,0,0,2.81576576576577,0,"United Kingdom","0",97,0.75,0.18,0.38,340.8
1,0,1,417,417,0,41,41,0,0,723.63,0,0,1.73532374100719,0,"United Kingdom","0",97,0.75,0.18,0.38,1864.76
1,1,2,216,216,-12,19,19,8,8,341.2,-76.3,264.9,1.57962962962963,6.35833333333333,"United Kingdom","0",89,0.71,0.54,0.73,754.49
1,0,1,76,76,0,8,8,0,0,185,0,0,2.43421052631579,0,"United Kingdom","0",97,0.75,0.18,0.38,171.98
2,1,3,768,384,-22,47,25,6,6,619.3,-11.82,607.48,0.806380208333333,0.537272727272727,"United Kingdom","0",47,0.48,0.71,0.81,804.58
1,0,1,107,107,0,13,13,0,0,220.53,0,0,2.06102803738318,0,"United Kingdom","0",97,0.75,0.18,0.38,164.57
1,0,1,42,42,0,7,7,0,0,123.3,0,0,2.93571428571429,0,"United Kingdom","1",97,0.75,0.18,0.38,378.26
1,0,1,549,549,0,82,83,0,0,757.68,0,0,1.38010928961749,0,"United Kingdom","1",97,0.75,0.18,0.38,2292.2
3,0,3,214,71.3333333333333,0,30,11.3333333333333,0,0,594.22,0,0,2.77672897196262,0,"United Kingdom","1",7,0.1,0.71,0.38,317.04
1,0,1,243,243,0,40,40,0,0,497.59,0,0,2.04769547325103,0,"United Kingdom","1",97,0.75,0.18,0.38,166.67
2,1,3,185,92.5,-1,20,10,1,1,319.37,-9.95,309.42,1.72632432432432,9.95,"United Kingdom","0",90,0.73,0.71,0.75,1112.17
1,0,1,276,276,0,18,18,0,0,376.74,0,0,1.365,0,"United Kingdom","0",97,0.75,0.18,0.38,1299.32
4,2,6,879,219.75,-9,44,12.75,3,1.5,1273.25,-12.77,1260.48,1.44852104664391,1.41888888888889,"United Kingdom","1",22,0.31,0.89,0.88,1201.37
1,0,1,382,382,0,29,29,0,0,900.02,0,0,2.35607329842932,0,"United Kingdom","0",96,0.74,0.18,0.38,3682.62
4,1,5,1977,494.25,-2,183,51.75,2,2,4705.9,-15.2,4690.7,2.38032372281234,7.6,"United Kingdom","1",18,0.25,0.86,0.98,5877.17
2,1,3,169,84.5,-6,10,5.5,6,6,317.35,-17.1,300.25,1.87781065088757,2.85,"United Kingdom","1",14,0.21,0.71,0.75,138.24
3,1,4,274,91.3333333333333,-9,40,16,2,2,799.7,-13.41,786.29,2.91861313868613,1.49,"United Kingdom","0",16,0.24,0.8,0.83,338.71
3,1,4,803,267.666666666667,-6,69,25.3333333333333,1,1,1573.49,-12.6,1560.89,1.95951432129514,2.1,"United Kingdom","1",19,0.27,0.8,0.91,1868.66
2,0,2,65,32.5,0,15,8,0,0,287.65,0,0,4.42538461538462,0,"United Kingdom","1",69,0.62,0.54,0.38,111.05
2,1,3,293,146.5,-5,37,19,3,3,617.95,-23.75,594.2,2.10904436860068,4.75,"United Kingdom","1",40,0.42,0.71,0.8,227.86
2,1,3,293,146.5,-1,5,2.5,1,1,604.05,-12.75,591.3,2.06160409556314,12.75,"United Kingdom","0",11,0.17,0.71,0.8,-7.78
1,0,1,66,66,0,8,8,0,0,129.2,0,0,1.95757575757576,0,"United Kingdom","0",96,0.74,0.18,0.38,561.39
1,0,1,125,125,0,18,18,0,0,295.15,0,0,2.3612,0,"United Kingdom","0",96,0.74,0.18,0.38,162.57
1,0,1,348,348,0,9,9,0,0,180.68,0,0,0.519195402298851,0,"United Kingdom","0",96,0.74,0.19,0.39,208.59
1,0,1,150,150,0,17,17,0,0,246.32,0,0,1.64213333333333,0,"United Kingdom","0",96,0.74,0.19,0.39,2405.14
2,0,2,931,465.5,0,61,36,0,0,1729.55,0,0,1.85773361976369,0,"Germany","0",4,0.03,0.54,0.39,411.08
1,0,1,384,384,0,34,34,0,0,544.03,0,0,1.41674479166667,0,"United Kingdom","1",95,0.74,0.19,0.39,2207.22
1,0,1,98,98,0,6,6,0,0,141.8,0,0,1.4469387755102,0,"United Kingdom","0",95,0.74,0.19,0.39,592.77
6,2,8,915,152.5,-11,56,11.1666666666667,5,2.5,1152.83,-23.9,1128.93,1.25992349726776,2.17272727272727,"United Kingdom","0",7,0.11,0.94,0.87,2944.35
1,0,1,109,109,0,18,18,0,0,299.8,0,0,2.75045871559633,0,"United Kingdom","0",95,0.74,0.19,0.39,772.56
2,0,2,727,363.5,0,92,46.5,0,0,1581.53,0,0,2.17541953232462,0,"United Kingdom","0",53,0.52,0.54,0.39,1503.96
1,0,1,138,138,0,35,35,0,0,297.64,0,0,2.1568115942029,0,"United Kingdom","0",95,0.74,0.19,0.39,163.55
2,0,2,720,360,0,1,1,0,0,763.2,0,0,1.06,0,"United Kingdom","0",19,0.27,0.54,0.39,496.36
2,0,2,462,231,0,40,20,0,0,636.5,0,0,1.37770562770563,0,"United Kingdom","0",21,0.3,0.54,0.39,1138.12
2,0,2,37,18.5,0,8,4,0,0,64.05,0,0,1.73108108108108,0,"United Kingdom","0",95,0.74,0.54,0.39,20.6
1,0,1,234,234,0,12,12,0,0,302.86,0,0,1.2942735042735,0,"United Kingdom","0",95,0.74,0.19,0.39,333.65
1,0,1,28,28,0,4,4,0,0,74.6,0,0,2.66428571428571,0,"United Kingdom","0",95,0.74,0.19,0.39,120.95
3,1,4,345,115,-1,27,12.6666666666667,1,1,790.81,-7.95,782.86,2.29220289855073,7.95,"United Kingdom","1",6,0.09,0.8,0.83,1005.41
1,0,1,171,171,0,23,23,0,0,401.37,0,0,2.34719298245614,0,"United Kingdom","1",95,0.74,0.19,0.39,390.74
1,0,1,40,40,0,2,2,0,0,182.8,0,0,4.57,0,"United Kingdom","0",93,0.74,0.19,0.39,285.6
1,0,1,174,174,0,22,22,0,0,375.17,0,0,2.15614942528736,0,"United Kingdom","0",93,0.74,0.19,0.39,294.4
3,2,5,740,246.666666666667,-24,52,17.6666666666667,7,4,974.52,-47.74,926.78,1.31691891891892,1.98916666666667,"United Kingdom","0",19,0.26,0.86,0.85,1775.44
3,0,3,307,102.333333333333,0,77,29.3333333333333,0,0,452.01,0,0,1.47234527687296,0,"United Kingdom","1",25,0.35,0.71,0.39,312.87
2,1,3,451,225.5,-3,43,22.5,2,2,730.92,-14.4,716.52,1.62066518847007,4.8,"United Kingdom","0",53,0.52,0.71,0.83,1279.16
1,1,2,186,186,-11,36,37,1,1,269.18,-32.45,236.73,1.44720430107527,2.95,"United Kingdom","0",93,0.74,0.55,0.72,155.71
3,1,4,303,101,-6,32,11.6666666666667,1,1,541.45,-7.5,533.95,1.78696369636964,1.25,"United Kingdom","1",56,0.55,0.8,0.79,407.67
2,1,3,150,75,-1,54,29,1,1,342.67,-7.95,334.72,2.28446666666667,7.95,"United Kingdom","0",51,0.51,0.71,0.76,731.16
1,1,2,188,188,-18,7,7,1,1,240.6,-53.1,187.5,1.27978723404255,2.95,"United Kingdom","0",86,0.7,0.55,0.71,979.66
1,1,2,346,346,-39,15,15,2,2,549.26,-57.51,491.75,1.58745664739884,1.47461538461538,"Czech Republic","0",60,0.56,0.55,0.79,215.97
3,2,5,377,125.666666666667,-26,58,20,10,5,1059.54,-85.3,974.24,2.81045092838196,3.28076923076923,"United Kingdom","1",7,0.1,0.86,0.86,1165.98
1,0,1,270,270,0,19,19,0,0,441.92,0,0,1.63674074074074,0,"Switzerland","0",92,0.73,0.19,0.4,505.48
3,1,4,686,228.666666666667,-24,40,15.6666666666667,1,1,1285.74,-20.4,1265.34,1.87425655976676,0.85,"France","0",28,0.38,0.8,0.89,1737.34
1,0,1,204,204,0,15,15,0,0,308.44,0,0,1.51196078431373,0,"United Kingdom","1",92,0.73,0.19,0.4,178.38
7,3,10,1279,182.714285714286,-5,104,19.1428571428571,5,1.66666666666667,2399.52,-8.4,2391.12,1.87609069585614,1.68,"United Kingdom","1",4,0.04,0.96,0.94,924.59
2,0,2,132,66,0,8,4,0,0,122.58,0,0,0.928636363636364,0,"United Kingdom","0",22,0.31,0.55,0.4,184.14
1,0,1,77,77,0,20,20,0,0,200.4,0,0,2.6025974025974,0,"United Kingdom","0",92,0.73,0.19,0.4,366.78
3,0,3,766,255.333333333333,0,23,9.33333333333333,0,0,650.02,0,0,0.848590078328982,0,"United Kingdom","0",62,0.58,0.71,0.4,329.7
5,1,6,1050,210,-7,76,16.8,5,5,2162.8,-26.6,2136.2,2.05980952380952,3.8,"United Kingdom","1",25,0.34,0.89,0.93,2194.47
7,0,7,1545,220.714285714286,0,89,16,0,0,2564.64,0,0,1.65996116504854,0,"United Kingdom","1",11,0.16,0.92,0.4,4276.6
1,0,1,133,133,0,14,14,0,0,249.57,0,0,1.87646616541353,0,"United Kingdom","1",92,0.73,0.19,0.4,329.37
10,1,11,1855,185.5,-3,221,44.9,3,3,3260.49,-7.95,3252.54,1.75767654986523,2.65,"United Kingdom","0",5,0.06,0.97,0.96,4809.92
2,0,2,100,50,0,19,9.5,0,0,306.86,0,0,3.0686,0,"United Kingdom","1",28,0.38,0.55,0.4,441.64
1,1,2,124,124,-2,11,11,2,2,190.7,-3.4,187.3,1.53790322580645,1.7,"United Kingdom","0",78,0.67,0.55,0.71,293.62
1,0,1,155,155,0,14,14,0,0,463.41,0,0,2.98974193548387,0,"United Kingdom","0",92,0.73,0.19,0.4,199.53
3,0,3,735,245,0,85,29.6666666666667,0,0,1448.21,0,0,1.9703537414966,0,"United Kingdom","1",5,0.06,0.71,0.4,-25
1,0,1,4,4,0,1,1,0,0,34,0,0,8.5,0,"United Kingdom","0",91,0.73,0.19,0.4,68
6,2,8,2773,462.166666666667,-32,228,39.1666666666667,5,2.5,6310.54,-74.31,6236.23,2.27570861882438,2.3221875,"Finland","1",50,0.5,0.94,0.99,1640.97
2,0,2,47,23.5,0,26,13,0,0,166.79,0,0,3.54872340425532,0,"United Kingdom","0",56,0.55,0.55,0.4,454.89
1,1,2,555,555,-4,61,61,2,2,897.8,-20.4,877.4,1.61765765765766,5.1,"United Kingdom","1",21,0.3,0.55,0.84,2446.69
3,1,4,900,300,-3,56,21,1,1,965.4,-17.85,947.55,1.07266666666667,5.95,"United Kingdom","0",0,0.01,0.8,0.85,791.04
1,1,2,65,65,-1,7,8,1,1,110.75,-1.25,109.5,1.70384615384615,1.25,"United Kingdom","0",91,0.73,0.55,0.7,496.78
2,1,3,407,203.5,-15,43,22,3,3,906.38,-37.25,869.13,2.22697788697789,2.48333333333333,"France","0",13,0.19,0.71,0.84,189.54
1,1,2,151,151,-3,30,30,2,2,498.15,-9.15,489,3.29900662251656,3.05,"United Kingdom","0",89,0.72,0.55,0.79,192.19
1,0,1,40,40,0,29,29,0,0,133.11,0,0,3.32775,0,"United Kingdom","1",91,0.73,0.2,0.4,157.94
3,1,4,65,21.6666666666667,-3,10,3.33333333333333,1,1,196.25,-6.3,189.95,3.01923076923077,2.1,"United Kingdom","1",85,0.7,0.8,0.71,591.35
2,0,2,307,153.5,0,16,8,0,0,670.17,0,0,2.18296416938111,0,"United Kingdom","0",13,0.2,0.55,0.4,692.1
2,0,2,1308,654,0,96,53.5,0,0,2274.43,0,0,1.73886085626911,0,"United Kingdom","1",47,0.48,0.55,0.4,1699.94
5,1,6,801,160.2,-2,52,13.8,2,2,1266.65,-2.5,1264.15,1.58133583021223,1.25,"United Kingdom","0",5,0.07,0.9,0.88,1749.68
1,0,1,958,958,0,46,46,0,0,1463.47,0,0,1.52763048016701,0,"United Kingdom","1",90,0.72,0.2,0.41,905.69
1,0,1,459,459,0,39,39,0,0,828.84,0,0,1.80575163398693,0,"Channel Islands","1",90,0.72,0.2,0.41,1060
1,0,1,335,335,0,35,35,0,0,848.05,0,0,2.53149253731343,0,"United Kingdom","0",90,0.72,0.2,0.41,896.71
1,0,1,174,174,0,20,20,0,0,388.3,0,0,2.2316091954023,0,"United Kingdom","1",90,0.72,0.2,0.41,1491.92
5,4,9,1225,245,-14,127,27.6,12,3,2602,-95.25,2506.75,2.12408163265306,6.80357142857143,"United Kingdom","1",5,0.06,0.95,0.94,717.78
1,0,1,10,10,0,1,1,0,0,85,0,0,8.5,0,"United Kingdom","0",90,0.72,0.2,0.41,149.34
2,0,2,635,317.5,0,66,33.5,0,0,993.54,0,0,1.56462992125984,0,"United Kingdom","0",4,0.04,0.55,0.41,-24.9
1,0,1,176,176,0,23,23,0,0,337.1,0,0,1.91534090909091,0,"United Kingdom","1",90,0.72,0.2,0.41,310.3
1,0,1,67,67,0,24,24,0,0,150.83,0,0,2.25119402985075,0,"United Kingdom","1",90,0.72,0.2,0.41,502.36
1,0,1,82,82,0,8,8,0,0,306.7,0,0,3.74024390243902,0,"United Kingdom","1",90,0.72,0.2,0.41,418.06
1,0,1,292,292,0,41,41,0,0,779.92,0,0,2.67095890410959,0,"United Kingdom","1",90,0.73,0.2,0.41,1083.43
1,0,1,546,546,0,66,66,0,0,1193.88,0,0,2.18659340659341,0,"United Kingdom","1",90,0.73,0.2,0.41,3828.38
1,0,1,378,378,0,29,29,0,0,436.68,0,0,1.1552380952381,0,"United Kingdom","0",89,0.72,0.2,0.41,848.54
1,0,1,97,97,0,9,9,0,0,137.1,0,0,1.41340206185567,0,"United Kingdom","0",89,0.71,0.2,0.41,-7.9
4,0,4,521,130.25,0,42,12.5,0,0,1984.59,0,0,3.80919385796545,0,"United Kingdom","1",7,0.11,0.8,0.41,1045.28
3,2,5,577,192.333333333333,-16,6,3,2,1,1142.63,-24.24,1118.39,1.98029462738302,1.515,"United Kingdom","0",41,0.44,0.86,0.87,275.4
1,0,1,257,257,0,19,20,0,0,222.65,0,0,0.866342412451362,0,"United Kingdom","0",89,0.72,0.2,0.41,471.3
3,1,4,2023,674.333333333333,-12,119,42.3333333333333,1,1,3448.01,-45,3403.01,1.70440434997528,3.75,"United Kingdom","1",5,0.07,0.81,0.97,3435.33
2,0,2,410,205,0,29,18,0,0,632.24,0,0,1.5420487804878,0,"United Kingdom","1",41,0.44,0.55,0.41,4104.89
1,1,2,164,164,-2,29,29,2,2,727.6,-20.7,706.9,4.43658536585366,10.35,"United Kingdom","1",82,0.68,0.55,0.82,385.87
1,0,1,94,94,0,8,8,0,0,124.1,0,0,1.32021276595745,0,"United Kingdom","0",89,0.72,0.2,0.42,107.76
3,3,6,389,129.666666666667,-9,29,11.3333333333333,6,2,1328.03,-35.05,1292.98,3.4139588688946,3.89444444444444,"United Kingdom","1",21,0.29,0.9,0.89,2072.45
1,0,1,211,211,0,20,20,0,0,378.21,0,0,1.7924644549763,0,"United Kingdom","0",88,0.71,0.21,0.42,852.72
1,0,1,288,288,0,17,17,0,0,312.4,0,0,1.08472222222222,0,"Spain","0",88,0.71,0.21,0.42,668.78
3,1,4,783,261,-16,53,18.6666666666667,2,2,858.19,-20.04,838.15,1.09602809706258,1.2525,"United Kingdom","1",11,0.16,0.81,0.84,920.77
2,0,2,313,156.5,0,34,19.5,0,0,601.03,0,0,1.92022364217252,0,"United Kingdom","0",4,0.04,0.55,0.42,562.2
1,0,1,224,224,0,16,16,0,0,240.68,0,0,1.07446428571429,0,"United Kingdom","0",88,0.71,0.21,0.42,343.38
2,0,2,367,183.5,0,40,20,0,0,707.69,0,0,1.928310626703,0,"United Kingdom","0",5,0.07,0.55,0.42,-33
1,0,1,51,51,0,37,37,0,0,119.31,0,0,2.33941176470588,0,"United Kingdom","1",88,0.71,0.21,0.42,112.67
1,0,1,16,16,0,3,3,0,0,50.8,0,0,3.175,0,"United Kingdom","0",88,0.71,0.21,0.42,75.45
1,0,1,256,256,0,17,17,0,0,345.68,0,0,1.3503125,0,"United Kingdom","0",88,0.71,0.21,0.42,600.68
1,0,1,36,36,0,3,3,0,0,45,0,0,1.25,0,"United Kingdom","0",88,0.71,0.21,0.42,278.69
1,1,2,84,84,-2,18,18,1,1,463.63,-9.9,453.73,5.51940476190476,4.95,"Italy","0",78,0.67,0.55,0.78,1440.22
1,0,1,190,190,0,5,5,0,0,346.1,0,0,1.82157894736842,0,"United Kingdom","0",86,0.71,0.21,0.42,320.6
